Folylpolyglutamate synthase (EC 6.3.2.17)	rxn01603
Mevalonate kinase (EC 2.7.1.36)	rxn01607
Lactaldehyde reductase (EC 1.1.1.77)	rxn01615
NADPH-dependent methylglyoxal reductase (D-lactaldehyde dehydrogenase)	rxn01618
L-fuculose phosphate aldolase (EC 4.1.2.17)	rxn01620
Predicted lactaldehyde dehydrogenase (EC 1.2.1.22)	rxn01621
Predicted rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	rxn01621
Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	rxn01621
Dihydropyrimidinase (EC 3.5.2.2)	rxn01626
Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)	rxn01629
5-aminopentanamidase (EC 3.5.1.30)	rxn01630
5-aminovalerate aminotransferase (EC 2.6.1.48)	rxn01631
L-2-keto-3-deoxyarabonate dehydratase (EC 4.2.1.43)	rxn01633
5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41)	rxn01634
1-pyrroline-4-hydroxy-2-carboxylate deaminase (EC 3.5.4.22)	rxn01635
Glutamate N-acetyltransferase (EC 2.3.1.35)	rxn01636
Acetylornithine aminotransferase (EC 2.6.1.11)	rxn01637
Acetylornithine aminotransferase 1 (EC 2.6.1.11)	rxn01637
Formiminoglutamase (EC 3.5.3.8)	rxn01639
Formiminoglutamic iminohydrolase (EC 3.5.3.13)	rxn01640
Glutamate formiminotransferase (EC 2.1.2.5)	rxn01641
Imidazolonepropionase (EC 3.5.2.7)	rxn01642
Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	rxn01643
Dihydrodipicolinate synthase (EC 4.2.1.52)	rxn01644
N-Ribosylnicotinamide phosphorylase (EC 2.4.2.1)	rxn01646
Purine nucleoside phosphorylase (EC 2.4.2.1)	rxn01646
Purine nucleoside phosphorylase (EC 2.4.2.1)	rxn01647
Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)	rxn01648
Purine nucleoside phosphorylase (EC 2.4.2.1)	rxn01649
Xanthosine phosphorylase (EC 2.4.2.1)	rxn01649
5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	rxn01653
Formiminotetrahydrofolate cyclodeaminase (EC 4.3.1.4)	rxn01654
Saccharopine dehydrogenase (EC 1.5.1.9)	rxn01662
Saccharopine dehydrogenase [NADP , L-glutamate-forming] (EC 1.5.1.10)	rxn01663
5'-nucleotidase (EC 3.1.3.5)	rxn01670
NMN phosphatase (EC 3.1.3.5)	rxn01670
Ribosylnicotinamide kinase (EC 2.7.1.22)	rxn01671
Ribosylnicotinamide kinase, eukaryotic (EC 2.7.1.22)	rxn01671
Deoxycytidine triphosphate deaminase (EC 3.5.4.13)	rxn01672
Nucleoside diphosphate kinase (EC 2.7.4.6)	rxn01673
Uridine kinase (EC 2.7.1.48) [C1]	rxn01674
Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	rxn01675
Thymidine-triphosphatase (EC 3.6.1.39)	rxn01677
Nucleoside diphosphate kinase (EC 2.7.4.6)	rxn01678
Uridine kinase (EC 2.7.1.48) [C1]	rxn01679
Tryptophan synthase alpha chain (EC 4.2.1.20)	rxn01682
Tryptophan synthase beta chain (EC 4.2.1.20)	rxn01682
Acetoin (diacetyl) reductase (EC 1.1.1.5)	rxn01685
3'-nucleotidase (EC 3.1.3.6)	rxn01704
Uridine kinase (EC 2.7.1.48) [C1]	rxn01705
Uridine kinase (EC 2.7.1.48) [C1]	rxn01706
Propanediol dehydratase large subunit (EC 4.2.1.28)	rxn01709
Propanediol dehydratase medium subunit (EC 4.2.1.28)	rxn01709
Propanediol dehydratase small subunit (EC 4.2.1.28)	rxn01709
Copper amine oxidase	rxn01715
Monoamine oxidase (1.4.3.4)	rxn01715
Biliverdin reductase (EC 1.3.1.24)	rxn01722
Biliverdin reductase (EC 1.3.1.24)	rxn01723
Glutarate-semialdehyde dehydrogenase (EC 1.2.1.20)	rxn01729
Sucrose-6-phosphate hydrolase (EC 3.2.1.26)	rxn01737
Shikimate kinase I (EC 2.7.1.71)	rxn01739
Shikimate kinase II (EC 2.7.1.71)	rxn01739
Shikimate kinase III (EC 2.7.1.71)	rxn01739
Quinate/shikimate 5-dehydrogenase I delta (EC 1.1.1.25)	rxn01740
Shikimate 5-dehydrogenase (EC 1.1.1.25)	rxn01740
Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	rxn01740
Shikimate 5-dehydrogenase I gamma (EC 1.1.1.25)	rxn01740
Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)	rxn01740
Allantoicase (EC 3.5.3.4)	rxn01746
Allantoate amidohydrolase (EC 3.5.3.9)	rxn01747
Allantoinase (EC 3.5.2.5)	rxn01748
Similar to CDP-glucose 4,6-dehydratase (EC 4.2.1.45)	rxn01750
Xylonolactonase (EC 3.1.1.68)	rxn01751
Xylonate dehydratase (EC 4.2.1.82)	rxn01753
L-rhamnose isomerase (EC 5.3.1.14)	rxn01761
Ribulokinase (EC 2.7.1.16)	rxn01763
D-mannonate oxidoreductase (EC 1.1.1.57)	rxn01775
2-dehydropantoate 2-reductase (EC 1.1.1.169)	rxn01790
Ketol-acid reductoisomerase (EC 1.1.1.86)	rxn01790
Pantoate--beta-alanine ligase (EC 6.3.2.1)	rxn01791
Deoxyuridine phosphorylase (EC 2.4.2.23)	rxn01799
Purine nucleoside phosphorylase (EC 2.4.2.1)	rxn01799
Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)	rxn01799
Cytidine deaminase (EC 3.5.4.5)	rxn01800
Nitric-oxide reductase subunit B (EC 1.7.99.7)	rxn01806
Nitric-oxide reductase subunit C (EC 1.7.99.7)	rxn01806
Pyridoxal kinase (EC 2.7.1.35)	rxn01807
Trimetaphosphatase (EC 3.6.1.2)	rxn01813
Cystathionine gamma-synthase (EC 2.5.1.48)	rxn01816
NG,NG-dimethylarginine dimethylaminohydrolase 1 (EC 3.5.3.18)	rxn01819
L-arabonate dehydratase (EC 4.2.1.25)	rxn01828
L-arabinolactonase (EC 3.1.1.15)	rxn01830
Amiloride-sensitive amine oxidase [copper-containing] precursor (EC 1.4.3.21)	rxn01833
Copper amine oxidase	rxn01833
Monoamine oxidase (1.4.3.4)	rxn01833
Lactoylglutathione lyase (EC 4.4.1.5)	rxn01834
Phenylacetaldehyde dehydrogenase (EC 1.2.1.39)	rxn01840
Phenylacetate-coenzyme A ligase (EC 6.2.1.30) PaaF	rxn01842
Aliphatic amidase amiE (EC 3.5.1.4)	rxn01843
D-malic enzyme (EC 1.1.1.83)	rxn01847
Tartrate decarboxylase (EC 4.1.1.73)	rxn01847
4-aminobutyraldehyde dehydrogenase (EC 1.2.1.19)	rxn01851
Aldehyde dehydrogenase (EC 1.2.1.3)	rxn01851
Altronate oxidoreductase (EC 1.1.1.58)	rxn01857
Adenosine deaminase (EC 3.5.4.4)	rxn01858
Purine nucleoside phosphorylase (EC 2.4.2.1)	rxn01859
Xanthosine phosphorylase (EC 2.4.2.1)	rxn01859
Betaine aldehyde dehydrogenase (EC 1.2.1.8)	rxn01867
Betaine aldehyde dehydrogenase (EC 1.2.1.8)	rxn01868
Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	rxn01870
Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.-)	rxn01871
Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	rxn01871
Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	rxn01871
2-oxoglutarate dehydrogenase E2 component (EC 2.3.1.61)	rxn01872
Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)	rxn01872
Putative iron-containing NADPH-dependent propanol dehydrogenase	rxn01879
2-keto-4-pentenoate hydratase (EC 4.2.1.-)	rxn01893
2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase (EC 3.7.1.-)	rxn01895
3-dehydro-L-gulonate 2-dehydrogenase (EC 1.1.1.130)	rxn01911
3-dehydro-L-gulonate 2-dehydrogenase (EC 1.1.1.130)	rxn01912
Acetylglutamate kinase (EC 2.7.2.8)	rxn01917
Butyryl-CoA dehydrogenase (EC 1.3.99.2)	rxn01923
Branched-chain acyl-CoA dehydrogenase (EC 1.3.99.12)	rxn01924
Probable acyl-CoA dehydrogenase (EC 1.3.99.3)	rxn01924
Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)	rxn01925
Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.-)	rxn01925
3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)	rxn01927
Kynureninase (EC 3.7.1.3)	rxn01930
4-hydroxyphenylacetaldehyde dehydrogenase	rxn01943
4-hydroxyphenylacetate 3-monooxygenase (EC 1.14.13.3)	rxn01945
N-acetylmannosamine kinase (EC 2.7.1.60)	rxn01951
5'-nucleotidase (EC 3.1.3.5)	rxn01961
Nucleoside triphosphate pyrophosphohydrolase MazG	rxn01962
Tryptophan synthase alpha chain (EC 4.2.1.20)	rxn01964
Tryptophan synthase beta chain (EC 4.2.1.20)	rxn01964
Maltose phosphorylase (EC 2.4.1.8)	rxn01966
Trehalose phosphorylase (EC 2.4.1.64)	rxn01966
Beta-phosphoglucomutase (EC 5.4.2.6)	rxn01967
N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)	rxn01972
N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)	rxn01973
Diaminopimelate epimerase (EC 5.1.1.7)	rxn01974
Diaminopimelate epimerase alternative form predicted for S.aureus (EC 5.1.1.7)	rxn01974
Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	rxn01974
Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	rxn01975
Glucose-6-phosphate isomerase (EC 5.3.1.9)	rxn01977
Gamma-glutamyl cyclotransferase (EC 2.3.2.4)	rxn01981
Lysophospholipase (EC 3.1.1.5)	rxn01982
Lysophospholipase L2 (EC 3.1.1.5)	rxn01982
Lysophospholipase (EC 3.1.1.5)	rxn01983
Lysophospholipase L2 (EC 3.1.1.5)	rxn01983
Purine nucleoside phosphorylase (EC 2.4.2.1)	rxn01985
Xanthosine phosphorylase (EC 2.4.2.1)	rxn01985
Phosphopentomutase (EC 5.4.2.7)	rxn01986
Ribokinase (EC 2.7.1.15)	rxn01987
Glucarate dehydratase (EC 4.2.1.40)	rxn01989
2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)	rxn01990
Meso-diaminopimelate D-dehydrogenase (EC 1.4.1.16)	rxn01991
Acylglycerolkinase (EC 2.7.1.94)	rxn01992
Methylmalonyl-CoA epimerase (EC 5.1.99.1)	rxn01996
dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	rxn01997
Lipopolysaccharide biosynthesis protein RffA	rxn01999
dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)	rxn02000
dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	rxn02003
Trehalose-6-phosphate phosphatase (EC 3.1.3.12)	rxn02004
PTS system, trehalose-specific IIB component (EC 2.7.1.69)	rxn02005
PTS system, trehalose-specific IIC component (EC 2.7.1.69)	rxn02005
Phosphocarrier protein of PTS system	rxn02005
Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	rxn02005
Inosose dehydratase (EC 4.2.1.44)	rxn02007
UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	rxn02008
UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)	rxn02011
Betaine--homocysteine S-methyltransferase (EC 2.1.1.5)	rxn02028
D-proline reductase, 23 kDa subunit (EC 1.21.4.1)	rxn02029
D-proline reductase, 26 kDa subunit (EC 1.21.4.1)	rxn02029
D-proline reductase, 45 kDa subunit (EC 1.21.4.1)	rxn02029
Phosphoserine phosphatase rsbX (EC 3.1.3.3)	rxn02046
Sirohydrochlorin ferrochelatase (EC 4.99.1.4)	rxn02056
Spermine synthase (EC 2.5.1.22)	rxn02061
D-amino-acid oxidase (EC 1.4.3.3)	rxn02071
Urocanate hydratase (EC 4.2.1.49)	rxn02085
Ureidoglycolate dehydrogenase (EC 1.1.1.154)	rxn02102
Ureidoglycolate dehydrogenase (EC 1.1.1.154)	rxn02103
2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific (EC 1.1.1.4)	rxn02112
2,3-butanediol dehydrogenase, S-alcohol forming, (R)-acetoin-specific (EC 1.1.1.4)	rxn02112
Alpha-acetolactate decarboxylase (EC 4.1.1.5)	rxn02113
Acetoin racemase (EC 5.1.2.4)	rxn02115
D-Glucuronolactone:NAD+ oxidoreductase (EC 1.2.1.3)	rxn02122
Pantetheine kinase (EC 2.7.1.34)	rxn02128
3-Oxoadipate CoA-transferase subunit A (EC 2.8.3.6)	rxn02143
3-Oxoadipate CoA-transferase subunit B (EC 2.8.3.6)	rxn02143
3-Oxoadipate enol-lactonase (EC 3.1.1.24)	rxn02144
Beta-ketoadipate enol-lactone hydrolase (EC 3.1.1.24)	rxn02144
Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	rxn02155
Histidinol dehydrogenase (EC 1.1.1.23)	rxn02159
Histidinol-phosphatase (EC 3.1.3.15)	rxn02160
Histidinol-phosphatase [alternative form] (EC 3.1.3.15)	rxn02160
Rhamnulokinase (EC 2.7.1.5)	rxn02161
Alkaline phosphatase (EC 3.1.3.1)	rxn02166
Enoyl-CoA hydratase (EC 4.2.1.17)	rxn02167
3-hydroxybutyryl-CoA dehydratase (EC 4.2.1.55)	rxn02168
Vinylacetyl-CoA Delta-isomerase (EC 5.3.3.3)	rxn02171
Galactonate dehydratase (EC 4.2.1.6)	rxn02173
Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	rxn02175
Phosphopantetheine adenylyltransferase, type II eukaryotic (EC 2.7.7.3)	rxn02175
Isochorismatase (EC 3.3.2.1)	rxn02177
Isochorismatase (EC 3.3.2.1) [enterobactin] siderophore	rxn02177
Acetolactate synthase large subunit (EC 2.2.1.6)	rxn02185
Acetolactate synthase small subunit (EC 2.2.1.6)	rxn02185
Acetolactate synthase small subunit (EC 2.2.1.6), Xanthomonadales type	rxn02185
Acetolactate synthase small subunit (EC 2.2.1.6), predicted	rxn02185
Acetolactate synthase small subunit (EC 2.2.1.6), predicted, Archaeal type	rxn02185
Acetolactate synthase small subunit (EC 2.2.1.6), predicted, Archaeal type 2	rxn02185
Acetolactate synthase, catabolic (EC 2.2.1.6)	rxn02185
Ketol-acid reductoisomerase (EC 1.1.1.86)	rxn02186
Ketol-acid reductoisomerase (EC 1.1.1.86)	rxn02187
Dihydropyrimidinase (EC 3.5.2.2)	rxn02190
Dihydropteroate synthase (EC 2.5.1.15)	rxn02200
Dihydropteroate synthase (EC 2.5.1.15)	rxn02201
3,7-dideoxy-D-threo-hepto-2, 6-diulosonate synthase (EC 4.2.3.-)	rxn02212
3-dehydroquinate synthase (EC 4.2.3.4)	rxn02212
3-dehydroquinate dehydratase (EC 4.2.1.10)	rxn02213
3-dehydroquinate dehydratase I (EC 4.2.1.10)	rxn02213
3-dehydroquinate dehydratase II (EC 4.2.1.10)	rxn02213
Enolase (EC 4.2.1.11)	rxn02213
Aliphatic amidase amiE (EC 3.5.1.4)	rxn02222
Indoleacetamide hydrolase (EC 3.5.1.-)	rxn02222
L-aminoadipate-semialdehyde dehydrogenase large subunit (EC 1.2.1.31)	rxn02224
L-aminoadipate-semialdehyde dehydrogenase small subunit (EC 1.2.1.31)	rxn02224
L-aminoadipate-semialdehyde dehydrogenase large subunit (EC 1.2.1.31)	rxn02226
L-aminoadipate-semialdehyde dehydrogenase small subunit (EC 1.2.1.31)	rxn02226
L-aminoadipate-semialdehyde dehydrogenase large subunit (EC 1.2.1.31)	rxn02227
L-aminoadipate-semialdehyde dehydrogenase small subunit (EC 1.2.1.31)	rxn02227
1,3-propanediol dehydrogenase (EC 1.1.1.202)	rxn02235
Pyruvate oxidase [ubiquinone, cytochrome] (EC 1.2.2.2)	rxn02253
L-fucose isomerase (EC 5.3.1.25)	rxn02263
Uroporphyrinogen-III synthase (EC 4.2.1.75)	rxn02264
Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.99.2)	rxn02268
Butyryl-CoA dehydrogenase (EC 1.3.99.2)	rxn02268
Branched-chain acyl-CoA dehydrogenase (EC 1.3.99.12)	rxn02270
Probable acyl-CoA dehydrogenase (EC 1.3.99.3)	rxn02270
Aliphatic amidase amiE (EC 3.5.1.4)	rxn02275
Dethiobiotin synthetase (EC 6.3.3.3)	rxn02277
L-gulono-1,4-lactone oxidase (EC 1.1.3.8)	rxn02279
UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)	rxn02285
UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)	rxn02286
Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	rxn02287
Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	rxn02288
Pimeloyl-CoA synthase (EC 6.2.1.14)	rxn02296
8-amino-7-oxononanoate synthase (EC 2.3.1.47)	rxn02297
Cystathionine gamma-synthase (EC 2.5.1.48)	rxn02302
Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)	rxn02303
Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster	rxn02303
Protoporphyrinogen IX oxidase, aerobic, HemY (EC 1.3.3.4)	rxn02304
Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	rxn02305
Thiamin-phosphate synthase ThiN (EC 2.5.1.3)	rxn02305
Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	rxn02312
L-sorbose 1-phosphate reductase (EC 1.1.1.-)	rxn02313
1-phosphofructokinase (EC 2.7.1.56)	rxn02314
6-phosphofructokinase (EC 2.7.1.11)	rxn02314
Tagatose-6-phosphate kinase (EC 2.7.1.144)	rxn02314
Galactose-6-phosphate isomerase, LacA subunit (EC 5.3.1.26)	rxn02318
Galactose-6-phosphate isomerase, LacB subunit (EC 5.3.1.26)	rxn02318
L-fuculokinase (EC 2.7.1.51)	rxn02319
Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)	rxn02320
Histidinol-phosphate aminotransferase (EC 2.6.1.9)	rxn02320
L-ribulose-5-phosphate 3-epimerase UlaE (EC 5.1.3.22) (L-ascorbate utilization protein E)	rxn02321
Phosphomevalonate kinase (EC 2.7.4.2)	rxn02322
2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)	rxn02331
6-phospho-beta-galactosidase (EC 3.2.1.85)	rxn02332
Aspartate aminotransferase (EC 2.6.1.1)	rxn02339
Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36)	rxn02341
Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	rxn02341
Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	rxn02342
Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	rxn02342
Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	rxn02342
L-beta-lysine 5,6-aminomutase alpha subunit (EC 5.4.3.3)	rxn02344
L-beta-lysine 5,6-aminomutase beta subunit (EC 5.4.3.3)	rxn02344
3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)	rxn02345
2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)	rxn02346
Pyrroline-5-carboxylate reductase (EC 1.5.1.2), ProG-like	rxn02356
Pyrroline-5-carboxylate reductase (EC 1.5.1.2), ProG-like	rxn02358
Proline dehydrogenase (EC 1.5.99.8) (Proline oxidase)	rxn02359
4-hydroxyproline epimerase (EC 5.1.1.8)	rxn02360
4-hydroxyphenylacetate 3-monooxygenase (EC 1.14.13.3)	rxn02363
3,4-dihydroxyphenylacetate 2,3-dioxygenase (EC 1.13.11.15)	rxn02366
3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	rxn02369
Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	rxn02373
2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)	rxn02376
UDP-N-acetyl-D-mannosamine dehydrogenase (EC 1.1.1.-)	rxn02377
Glucose-6-phosphate isomerase (EC 5.3.1.9)	rxn02380
Glucose-6-phosphate isomerase, archaeal II (EC 5.3.1.9)	rxn02380
5'-nucleotidase (EC 3.1.3.5)	rxn02400
Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	rxn02402
3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)	rxn02404
3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	rxn02405
octopamine hydrolyase	rxn02411
3-(3-hydroxy-phenyl)propionate hydroxylase (EC 1.14.13.-)	rxn02416
2-dehydro-3-deoxygalactonokinase (EC 2.7.1.58)	rxn02429
Formylmethanofuran--tetrahydromethanopterin N-formyltransferase (EC 2.3.1.101)	rxn02431
Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase (EC 3.6.1.40)	rxn02449
Lysophospholipase (EC 3.1.1.5)	rxn02450
Lysophospholipase L2 (EC 3.1.1.5)	rxn02450
N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	rxn02465
Homoaconitase (EC 4.2.1.36)	rxn02466
Homoaconitase large subunit (EC 4.2.1.36)	rxn02466
Homoaconitase small subunit (EC 4.2.1.36)	rxn02466
Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	rxn02473
5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)	rxn02474
2,5-diamino-6-ribitylamino-pyrimidinone 5-phosphate deaminase, fungal (EC 3.5.4.-)	rxn02475
5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)	rxn02475
Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26)	rxn02475
Pyrimidine deaminase archaeal predicted (EC 3.5.4.26)	rxn02475
5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)	rxn02476
N(5),N(10)-methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27)	rxn02480
4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	rxn02483
Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)	rxn02484
Hydroxymethylpyrimidine phosphate synthase ThiC	rxn02485
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	rxn02503
Dihydroneopterin aldolase (EC 4.1.2.25)	rxn02504
Indole-3-glycerol phosphate synthase (EC 4.1.1.48)	rxn02507
Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	rxn02508
Nucleoside triphosphate pyrophosphohydrolase MazG	rxn02518
2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	rxn02521
2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	rxn02522
NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)	rxn02527
NADH-dependent butanol dehydrogenase B (EC 1.1.1.-)	rxn02527
NADPH-dependent butanol dehydrogenase (EC 1.1.1.-)	rxn02528
2,5-diamino-6-ribitylamino-pyrimidinone 5-phosphate deaminase, fungal (EC 3.5.4.-)	rxn02532
Selenide,water dikinase (EC 2.7.9.3)	rxn02569
Alpha-galactosidase (EC 3.2.1.22)	rxn02596
2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific (EC 1.1.1.4)	rxn02632
2,3-butanediol dehydrogenase, S-alcohol forming, (S)-acetoin-specific (EC 1.1.1.76)	rxn02632
3-ketoacyl-CoA thiolase (EC 2.3.1.16)	rxn02680
3-ketoacyl-CoA thiolase [isoleucine degradation] (EC 2.3.1.16)	rxn02680
Light-dependent protochlorophyllide reductase (EC 1.3.1.33)	rxn02716
Protoporphyrin IX Mg-chelatase subunit D (EC 6.6.1.1)	rxn02733
Protoporphyrin IX Mg-chelatase subunit H (EC 6.6.1.1)	rxn02733
Protoporphyrin IX Mg-chelatase subunit I (EC 6.6.1.1)	rxn02733
Sucrose-6-phosphate hydrolase (EC 3.2.1.26)	rxn02760
Allantoin racemase (EC 5.1.99.3)	rxn02761
2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	rxn02762
Precorrin-2 oxidase (EC 1.3.1.76)	rxn02774
Sirohydrochlorin cobaltochelatase (EC 4.99.1.3)	rxn02774
Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3)	rxn02774
Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	rxn02774
Cobalt-precorrin-2 C20-methyltransferase (EC 2.1.1.130)	rxn02775
Muconate cycloisomerase (EC 5.5.1.1)	rxn02782
4-oxalocrotonate tautomerase (EC 5.3.2.-)	rxn02788
3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	rxn02789
3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	rxn02789
Gamma-glutamyltranspeptidase (EC 2.3.2.2)	rxn02791
Gamma-glutamyltranspeptidase (EC 2.3.2.2)	rxn02792
3-ketoacyl-CoA thiolase (EC 2.3.1.16)	rxn02804
3-ketoacyl-CoA thiolase [isoleucine degradation] (EC 2.3.1.16)	rxn02804
3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	rxn02811
3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	rxn02811
O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)	rxn02831
O-succinylbenzoate synthase (EC 4.2.1.113)	rxn02832
Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)	rxn02834
Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	rxn02834
Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)	rxn02835
Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	rxn02835
Aldehyde dehydrogenase (EC 1.2.1.3)	rxn02853
Isovaleryl-CoA dehydrogenase (EC 1.3.99.10)	rxn02866
N-acetylmuramoyl-L-alanine amidase	rxn02875
2-oxo-hepta-3-ene-1,7-dioic acid hydratase (EC 4.2.-.-)	rxn02883
2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-)	rxn02885
Biotin carboxylase of methylcrotonyl-CoA carboxylase (EC 6.3.4.14)	rxn02889
Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4)	rxn02889
Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)	rxn02889
5-methylthioribose kinase (EC 2.7.1.100)	rxn02894
Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	rxn02895
Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (EC 2.4.2.21)	rxn02897
Naphthoate synthase (EC 4.1.3.36)	rxn02898
2-aminoethylphosphonate:pyruvate aminotransferase (EC 2.6.1.37)	rxn02900
Enoyl-CoA hydratase (EC 4.2.1.17)	rxn02911
Phosphoserine aminotransferase (EC 2.6.1.52)	rxn02914
Phosphoserine aminotransferase, putative (EC 2.6.1.52)	rxn02914
Omega-amino acid--pyruvate aminotransferase (EC 2.6.1.18)	rxn02925
Succinylarginine dihydrolase (EC 3.5.3.23)	rxn02927
Dihydrodipicolinate reductase (EC 1.3.1.26)	rxn02929
3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	rxn02933
Enoyl-CoA hydratase [isoleucine degradation] (EC 4.2.1.17)	rxn02933
Enoyl-CoA hydratase (EC 4.2.1.17)	rxn02934
