scaffold	begin	end	strand	desc	old_locus_tag	new_locus_tag
NC_011916.1	1066823	1067782	+	gene	CCNA_00986	CCNA_00986
NC_011916.1	1067843	1068046	+	gene	CCNA_00987	CCNA_00987
NC_011916.1	1068127	1069569	-	gene	CCNA_00988	CCNA_00988
NC_011916.1	1069657	1071558	+	gene	CCNA_00989	CCNA_00989
NC_011916.1	1071582	1072052	-	gene	CCNA_00990	CCNA_00990
NC_011916.1	1072114	1072560	-	gene	CCNA_00991	CCNA_00991
NC_011916.1	1072625	1073638	-	gene	CCNA_00992	CCNA_00992
NC_011916.1	1073710	1075248	-	gene	CCNA_00993	CCNA_00993
NC_011916.1	1075409	1077076	-	gene	CCNA_00994	CCNA_00994
NC_011916.1	1077242	1078576	+	gene	CCNA_00995	CCNA_00995
NC_011916.1	1078807	1079691	+	gene	CCNA_00996	CCNA_00996
NC_011916.1	1079915	1081138	+	gene	CCNA_00997	CCNA_00997
NC_011916.1	1080923	1081336	-	gene	CCNA_R0126	CCNA_R0126
NC_011916.1	1080923	1081336	-	ncRNA	CCNA_R0126	CCNA_R0126
NC_011916.1	1080923	1081336	-	exon	CCNA_R0126	CCNA_R0126
NC_011916.1	1081367	1081786	+	gene	CCNA_00998	CCNA_00998
NC_011916.1	1081984	1082481	+	gene	CCNA_00999	CCNA_00999
NC_011916.1	1082502	1082732	-	mobile_genetic_element	NA	NA
NC_011916.1	1082537	1082725	+	gene	CCNA_01000	CCNA_01000
NC_011916.1	1082811	1082976	-	mobile_genetic_element	NA	NA
NC_011916.1	1083029	1083940	-	gene	CCNA_01001	CCNA_01001
NC_011916.1	1083961	1084761	-	gene	CCNA_01002	CCNA_01002
NC_011916.1	1084761	1085081	-	gene	CCNA_01003	CCNA_01003
NC_011916.1	1085196	1085639	+	gene	CCNA_01004	CCNA_01004
NC_011916.1	1085652	1086071	+	gene	CCNA_01005	CCNA_01005
NC_011916.1	1086082	1086393	+	gene	CCNA_01006	CCNA_01006
NC_011916.1	1086496	1086663	-	gene	CCNA_01007	CCNA_01007
NC_011916.1	1086800	1088464	-	gene	CCNA_01008	CCNA_01008
NC_011916.1	1088589	1089404	-	gene	CCNA_01009	CCNA_01009
NC_011916.1	1089523	1091064	-	gene	CCNA_01010	CCNA_01010
NC_011916.1	1091049	1092254	-	gene	CCNA_01011	CCNA_01011
NC_011916.1	1092339	1093718	+	gene	CCNA_01012	CCNA_01012
NC_011916.1	1093715	1094422	+	gene	CCNA_01013	CCNA_01013
NC_011916.1	1094451	1094527	-	gene	CCNA_R0023	CCNA_R0023
NC_011916.1	1094451	1094527	-	tRNA	CCNA_R0023	CCNA_R0023
NC_011916.1	1094451	1094527	-	exon	CCNA_R0023	CCNA_R0023
NC_011916.1	1094791	1095267	-	gene	CCNA_01014	CCNA_01014
NC_011916.1	1095313	1096998	+	gene	CCNA_01015	CCNA_01015
NC_011916.1	1096995	1097903	+	gene	CCNA_01016	CCNA_01016
NC_011916.1	1098179	1099771	+	gene	CCNA_01017	CCNA_01017
NC_011916.1	1099898	1100821	-	gene	CCNA_01018	CCNA_01018
NC_011916.1	1100899	1101052	-	gene	CCNA_R0127	CCNA_R0127
NC_011916.1	1100899	1101052	-	ncRNA	CCNA_R0127	CCNA_R0127
NC_011916.1	1100899	1101052	-	exon	CCNA_R0127	CCNA_R0127
NC_011916.1	1100992	1103268	-	gene	CCNA_01019	CCNA_01019
NC_011916.1	1103332	1104375	-	gene	CCNA_01020	CCNA_01020
NC_011916.1	1105026	1108139	+	gene	CCNA_01021	CCNA_01021
NC_011916.1	1108366	1109898	+	gene	CCNA_01022	CCNA_01022
NC_011916.1	1109908	1111458	+	gene	CCNA_01023	CCNA_01023
NC_011916.1	1111617	1112111	-	gene	CCNA_01024	CCNA_01024
NC_011916.1	1112124	1112747	-	gene	CCNA_01025	CCNA_01025
NC_011916.1	1112731	1113450	-	gene	CCNA_01026	CCNA_01026
NC_011916.1	1113648	1114013	-	gene	CCNA_01027	CCNA_01027
NC_011916.1	1114031	1115644	+	gene	CCNA_01028	CCNA_01028
NC_011916.1	1115733	1118816	-	gene	CCNA_01029	CCNA_01029
NC_011916.1	1118884	1119501	-	gene	CCNA_01030	CCNA_01030
NC_011916.1	1119701	1121353	+	gene	CCNA_01031	CCNA_01031
NC_011916.1	1121440	1122033	+	gene	CCNA_01032	CCNA_01032
NC_011916.1	1121997	1122992	+	gene	CCNA_01033	CCNA_01033
NC_011916.1	1123037	1123071	-	gene	CCNA_R0128	CCNA_R0128
NC_011916.1	1123037	1123071	-	ncRNA	CCNA_R0128	CCNA_R0128
NC_011916.1	1123037	1123071	-	exon	CCNA_R0128	CCNA_R0128
NC_011916.1	1123256	1126540	+	gene	CCNA_01034	CCNA_01034
NC_011916.1	1126541	1128433	+	gene	CCNA_01035	CCNA_01035
NC_011916.1	1128325	1128505	+	gene	CCNA_R0129	CCNA_R0129
NC_011916.1	1128325	1128505	+	ncRNA	CCNA_R0129	CCNA_R0129
NC_011916.1	1128325	1128505	+	exon	CCNA_R0129	CCNA_R0129
NC_011916.1	1128559	1128809	-	mobile_genetic_element	NA	NA
NC_011916.1	1129199	1132048	-	gene	CCNA_01036	CCNA_01036
NC_011916.1	1132130	1132891	-	gene	CCNA_01037	CCNA_01037
NC_011916.1	1132998	1133387	-	gene	CCNA_01038	CCNA_01038
NC_011916.1	1133616	1134932	+	gene	CCNA_01039	CCNA_01039
NC_011916.1	1134929	1136569	+	gene	CCNA_01040	CCNA_01040
NC_011916.1	1136570	1136704	-	gene	CCNA_01041	CCNA_01041
NC_011916.1	1136823	1136907	-	gene	CCNA_R0130	CCNA_R0130
NC_011916.1	1136823	1136907	-	ncRNA	CCNA_R0130	CCNA_R0130
NC_011916.1	1136823	1136907	-	exon	CCNA_R0130	CCNA_R0130
NC_011916.1	1137267	1139762	-	gene	CCNA_01042	CCNA_01042
NC_011916.1	1139759	1139944	-	gene	CCNA_01043	CCNA_01043
NC_011916.1	1140124	1140756	+	gene	CCNA_01044	CCNA_01044
NC_011916.1	1140749	1141093	-	gene	CCNA_01045	CCNA_01045
NC_011916.1	1141093	1141746	-	gene	CCNA_01046	CCNA_01046
NC_011916.1	1141901	1141990	+	gene	CCNA_R0024	CCNA_R0024
NC_011916.1	1141901	1141990	+	tRNA	CCNA_R0024	CCNA_R0024
NC_011916.1	1141901	1141990	+	exon	CCNA_R0024	CCNA_R0024
NC_011916.1	1142237	1144948	+	gene	CCNA_01047	CCNA_01047
NC_011916.1	1144945	1145063	-	mobile_genetic_element	NA	NA
NC_011916.1	1145106	1145369	+	gene	CCNA_01048	CCNA_01048
NC_011916.1	1145454	1145606	+	gene	CCNA_03945	CCNA_03945
NC_011916.1	1145672	1146154	+	gene	CCNA_01049	CCNA_01049
NC_011916.1	1146283	1147911	+	gene	CCNA_01050	CCNA_01050
NC_011916.1	1148357	1151464	+	gene	CCNA_01051	CCNA_01051
NC_011916.1	1151554	1152276	+	gene	CCNA_01052	CCNA_01052
NC_011916.1	1152201	1153307	+	gene	CCNA_01053	CCNA_01053
NC_011916.1	1153331	1154830	+	gene	CCNA_01054	CCNA_01054
NC_011916.1	1154844	1156148	-	gene	CCNA_01055	CCNA_01055
NC_011916.1	1156159	1157466	-	gene	CCNA_01056	CCNA_01056
NC_011916.1	1157551	1159047	-	gene	CCNA_01057	CCNA_01057
NC_011916.1	1159130	1159429	-	gene	CCNA_01058	CCNA_01058
NC_011916.1	1159693	1162773	+	gene	CCNA_01059	CCNA_01059
NC_011916.1	1163016	1164752	+	gene	CCNA_01060	CCNA_01060
NC_011916.1	1164820	1166130	+	gene	CCNA_01061	CCNA_01061
NC_011916.1	1166270	1167247	+	gene	CCNA_01062	CCNA_01062
NC_011916.1	1167247	1167894	+	gene	CCNA_01063	CCNA_01063
NC_011916.1	1167891	1169006	+	gene	CCNA_01064	CCNA_01064
NC_011916.1	1169010	1170047	+	gene	CCNA_01065	CCNA_01065
NC_011916.1	1170058	1171095	+	gene	CCNA_01066	CCNA_01066
NC_011916.1	1171152	1172735	+	gene	CCNA_01067	CCNA_01067
NC_011916.1	1172841	1174130	-	gene	CCNA_01068	CCNA_01068
NC_011916.1	1174284	1175819	+	gene	CCNA_01069	CCNA_01069
NC_011916.1	1175968	1176304	+	gene	CCNA_R0025	CCNA_R0025
NC_011916.1	1175968	1176304	+	ncRNA	CCNA_R0025	CCNA_R0025
NC_011916.1	1175968	1176304	+	exon	CCNA_R0025	CCNA_R0025
NC_011916.1	1176250	1176311	+	gene	CCNA_R0131	CCNA_R0131
NC_011916.1	1176250	1176311	+	ncRNA	CCNA_R0131	CCNA_R0131
NC_011916.1	1176250	1176311	+	exon	CCNA_R0131	CCNA_R0131
NC_011916.1	1176508	1177257	-	gene	CCNA_01070	CCNA_01070
NC_011916.1	1177299	1178732	-	gene	CCNA_01071	CCNA_01071
NC_011916.1	1178906	1179061	-	gene	CCNA_01072	CCNA_01072
NC_011916.1	1179165	1179557	-	gene	CCNA_01073	CCNA_01073
NC_011916.1	1179617	1179754	-	gene	CCNA_01074	CCNA_01074
NC_011916.1	1179849	1180265	-	gene	CCNA_01075	CCNA_01075
NC_011916.1	1180276	1180887	-	gene	CCNA_01076	CCNA_01076
NC_011916.1	1180973	1183075	-	gene	CCNA_01077	CCNA_01077
NC_011916.1	1183239	1183991	+	gene	CCNA_01078	CCNA_01078
NC_011916.1	1184014	1184190	-	gene	CCNA_01079	CCNA_01079
NC_011916.1	1184254	1184817	+	gene	CCNA_01080	CCNA_01080
NC_011916.1	1184863	1185642	+	gene	CCNA_01081	CCNA_01081
NC_011916.1	1185664	1186698	-	gene	CCNA_01082	CCNA_01082
NC_011916.1	1186885	1188876	+	gene	CCNA_01083	CCNA_01083
NC_011916.1	1188873	1190108	+	gene	CCNA_01084	CCNA_01084
NC_011916.1	1190105	1191112	-	gene	CCNA_01085	CCNA_01085
NC_011916.1	1191305	1193113	-	gene	CCNA_01086	CCNA_01086
NC_011916.1	1193276	1193992	+	gene	CCNA_01087	CCNA_01087
NC_011916.1	1194028	1194555	-	gene	CCNA_01088	CCNA_01088
NC_011916.1	1194604	1196295	-	gene	CCNA_01089	CCNA_01089
NC_011916.1	1196289	1197659	-	gene	CCNA_01090	CCNA_01090
NC_011916.1	1197735	1198325	-	gene	CCNA_01091	CCNA_01091
NC_011916.1	1198379	1198681	-	gene	CCNA_01092	CCNA_01092
NC_011916.1	1198666	1198962	-	gene	CCNA_01093	CCNA_01093
NC_011916.1	1199089	1199238	-	gene	CCNA_01094	CCNA_01094
NC_011916.1	1199492	1199534	-	sequence_feature	CCNA_01095	CCNA_01095
NC_011916.1	1199533	1201932	-	gene	CCNA_01095	CCNA_01095
NC_011916.1	1202090	1203163	-	gene	CCNA_01096	CCNA_01096
NC_011916.1	1203412	1203768	-	gene	CCNA_01097	CCNA_01097
NC_011916.1	1203784	1203984	-	gene	CCNA_01098	CCNA_01098
NC_011916.1	1204106	1205296	-	gene	CCNA_01099	CCNA_01099
NC_011916.1	1205363	1207291	-	gene	CCNA_01100	CCNA_01100
NC_011916.1	1207424	1207945	-	gene	CCNA_01101	CCNA_01101
NC_011916.1	1208217	1208816	+	gene	CCNA_01102	CCNA_01102
NC_011916.1	1208972	1209943	-	gene	CCNA_01103	CCNA_01103
NC_011916.1	1209940	1211112	-	gene	CCNA_01104	CCNA_01104
NC_011916.1	1211168	1212040	+	gene	CCNA_01105	CCNA_01105
NC_011916.1	1212099	1212368	+	gene	CCNA_01106	CCNA_01106
NC_011916.1	1212372	1212590	+	gene	CCNA_01107	CCNA_01107
NC_011916.1	1212651	1213511	-	gene	CCNA_01108	CCNA_01108
NC_011916.1	1213683	1213757	+	gene	CCNA_R0026	CCNA_R0026
NC_011916.1	1213683	1213757	+	tRNA	CCNA_R0026	CCNA_R0026
NC_011916.1	1213683	1213757	+	exon	CCNA_R0026	CCNA_R0026
NC_011916.1	1213808	1213882	+	gene	CCNA_R0027	CCNA_R0027
NC_011916.1	1213808	1213882	+	tRNA	CCNA_R0027	CCNA_R0027
NC_011916.1	1213808	1213882	+	exon	CCNA_R0027	CCNA_R0027
NC_011916.1	1213981	1215771	+	gene	CCNA_01109	CCNA_01109
NC_011916.1	1215774	1216700	+	gene	CCNA_01110	CCNA_01110
NC_011916.1	1217028	1217396	+	gene	CCNA_01111	CCNA_01111
NC_011916.1	1217396	1218130	+	gene	CCNA_01112	CCNA_01112
NC_011916.1	1218139	1219086	-	gene	CCNA_01113	CCNA_01113
NC_011916.1	1219079	1219504	-	gene	CCNA_01114	CCNA_01114
NC_011916.1	1219547	1220338	-	gene	CCNA_01115	CCNA_01115
NC_011916.1	1220535	1222292	+	gene	CCNA_01116	CCNA_01116
NC_011916.1	1222305	1223195	-	gene	CCNA_01117	CCNA_01117
NC_011916.1	1223264	1223593	+	gene	CCNA_01118	CCNA_01118
NC_011916.1	1223722	1224102	+	gene	CCNA_01119	CCNA_01119
NC_011916.1	1224190	1224321	-	gene	CCNA_01120	CCNA_01120
NC_011916.1	1224493	1226007	+	gene	CCNA_01121	CCNA_01121
NC_011916.1	1226141	1227676	+	gene	CCNA_01122	CCNA_01122
NC_011916.1	1227687	1229291	+	gene	CCNA_01123	CCNA_01123
NC_011916.1	1229340	1230383	-	gene	CCNA_01124	CCNA_01124
NC_011916.1	1230748	1231227	-	gene	CCNA_01125	CCNA_01125
NC_011916.1	1231609	1232988	+	gene	CCNA_03890	CCNA_03890
NC_011916.1	1233054	1233356	+	gene	CCNA_01128	CCNA_01128
NC_011916.1	1233504	1233770	+	gene	CCNA_01129	CCNA_01129
NC_011916.1	1233785	1234540	+	gene	CCNA_01130	CCNA_01130
NC_011916.1	1234550	1235635	+	gene	CCNA_01131	CCNA_01131
NC_011916.1	1235738	1237813	+	gene	CCNA_01132	CCNA_01132
NC_011916.1	1237868	1238398	-	gene	CCNA_01133	CCNA_01133
NC_011916.1	1238520	1238933	-	gene	CCNA_01134	CCNA_01134
NC_011916.1	1238972	1239289	-	gene	CCNA_01135	CCNA_01135
NC_011916.1	1239400	1240290	-	gene	CCNA_01136	CCNA_01136
NC_011916.1	1240347	1240868	-	gene	CCNA_01137	CCNA_01137
NC_011916.1	1240937	1241314	+	gene	CCNA_01138	CCNA_01138
NC_011916.1	1241418	1243241	+	gene	CCNA_01139	CCNA_01139
NC_011916.1	1243292	1244899	-	gene	CCNA_01140	CCNA_01140
NC_011916.1	1245163	1246233	+	gene	CCNA_01141	CCNA_01141
NC_011916.1	1246251	1246366	+	gene	CCNA_R0132	CCNA_R0132
NC_011916.1	1246251	1246366	+	ncRNA	CCNA_R0132	CCNA_R0132
NC_011916.1	1246251	1246366	+	exon	CCNA_R0132	CCNA_R0132
NC_011916.1	1246920	1247396	+	gene	CCNA_01142	CCNA_01142
NC_011916.1	1247598	1247664	-	gene	CCNA_R0133	CCNA_R0133
NC_011916.1	1247598	1247664	-	ncRNA	CCNA_R0133	CCNA_R0133
NC_011916.1	1247598	1247664	-	exon	CCNA_R0133	CCNA_R0133
NC_011916.1	1247757	1248239	-	gene	CCNA_01143	CCNA_01143
NC_011916.1	1248269	1248661	-	gene	CCNA_01144	CCNA_01144
NC_011916.1	1248684	1250288	-	gene	CCNA_01145	CCNA_01145
NC_011916.1	1250554	1251102	+	gene	CCNA_01147	CCNA_01147
NC_011916.1	1251192	1251368	+	gene	CCNA_01148	CCNA_01148
NC_011916.1	1251371	1254007	-	gene	CCNA_01149	CCNA_01149
NC_011916.1	1254289	1254639	-	gene	CCNA_03891	CCNA_03891
NC_011916.1	1254720	1255703	+	gene	CCNA_01151	CCNA_01151
NC_011916.1	1255714	1256535	+	gene	CCNA_01152	CCNA_01152
NC_011916.1	1256537	1257817	+	gene	CCNA_01153	CCNA_01153
NC_011916.1	1257902	1258591	+	gene	CCNA_01154	CCNA_01154
NC_011916.1	1258877	1261810	+	gene	CCNA_01155	CCNA_01155
NC_011916.1	1261886	1262671	+	gene	CCNA_01156	CCNA_01156
NC_011916.1	1262857	1264356	+	gene	CCNA_01157	CCNA_01157
NC_011916.1	1264353	1264796	+	gene	CCNA_03999	CCNA_03999
NC_011916.1	1264793	1266709	+	gene	CCNA_01158	CCNA_01158
NC_011916.1	1266917	1266961	+	gene	CCNA_03946	CCNA_03946
NC_011916.1	1266958	1268313	+	gene	CCNA_01159	CCNA_01159
NC_011916.1	1268325	1268376	+	sequence_feature	CCNA_01159	CCNA_01159
NC_011916.1	1268520	1269866	+	gene	CCNA_01161	CCNA_01161
NC_011916.1	1269938	1272241	+	gene	CCNA_01162	CCNA_01162
NC_011916.1	1272589	1280028	+	gene	CCNA_01163	CCNA_01163
NC_011916.1	1280183	1282201	+	gene	CCNA_01164	CCNA_01164
NC_011916.1	1282180	1284618	+	gene	CCNA_01165	CCNA_01165
NC_011916.1	1284624	1285421	-	gene	CCNA_01166	CCNA_01166
NC_011916.1	1285421	1286584	-	gene	CCNA_01167	CCNA_01167
NC_011916.1	1286579	1287798	-	mobile_genetic_element	NA	NA
NC_011916.1	1286584	1287783	-	gene	CCNA_01168	CCNA_01168
NC_011916.1	1287879	1288691	-	gene	CCNA_01169	CCNA_01169
NC_011916.1	1288710	1291355	-	gene	CCNA_01170	CCNA_01170
NC_011916.1	1291593	1291668	-	gene	CCNA_R0028	CCNA_R0028
NC_011916.1	1291593	1291668	-	tRNA	CCNA_R0028	CCNA_R0028
NC_011916.1	1291593	1291668	-	exon	CCNA_R0028	CCNA_R0028
NC_011916.1	1291753	1292091	+	gene	CCNA_01171	CCNA_01171
NC_011916.1	1292202	1293044	+	gene	CCNA_01172	CCNA_01172
NC_011916.1	1293181	1293510	-	gene	CCNA_01173	CCNA_01173
NC_011916.1	1293570	1294526	-	gene	CCNA_01174	CCNA_01174
NC_011916.1	1294595	1294669	+	gene	CCNA_R0134	CCNA_R0134
NC_011916.1	1294595	1294669	+	ncRNA	CCNA_R0134	CCNA_R0134
NC_011916.1	1294595	1294669	+	exon	CCNA_R0134	CCNA_R0134
NC_011916.1	1294712	1295635	+	gene	CCNA_01175	CCNA_01175
NC_011916.1	1295632	1295991	+	gene	CCNA_01176	CCNA_01176
NC_011916.1	1295998	1297656	+	gene	CCNA_01177	CCNA_01177
NC_011916.1	1297640	1298146	+	gene	CCNA_01178	CCNA_01178
NC_011916.1	1298146	1298880	+	gene	CCNA_01179	CCNA_01179
NC_011916.1	1299008	1301185	-	gene	CCNA_01180	CCNA_01180
NC_011916.1	1301278	1301802	-	gene	CCNA_01181	CCNA_01181
NC_011916.1	1301993	1302586	+	gene	CCNA_01182	CCNA_01182
NC_011916.1	1302605	1303633	+	gene	CCNA_01183	CCNA_01183
NC_011916.1	1303641	1304087	+	gene	CCNA_01184	CCNA_01184
NC_011916.1	1304093	1304443	-	gene	CCNA_01185	CCNA_01185
NC_011916.1	1304705	1305016	+	gene	CCNA_01186	CCNA_01186
NC_011916.1	1304808	1304904	+	sequence_feature	CCNA_01186	CCNA_01186
NC_011916.1	1304748	1305073	-	mobile_genetic_element	NA	NA
NC_011916.1	1304927	1305077	+	sequence_feature	CCNA_01186	CCNA_01186
NC_011916.1	1305189	1305740	+	gene	CCNA_01187	CCNA_01187
NC_011916.1	1305737	1306660	+	gene	CCNA_01188	CCNA_01188
NC_011916.1	1306766	1309666	+	gene	CCNA_01189	CCNA_01189
NC_011916.1	1309772	1311301	+	gene	CCNA_01190	CCNA_01190
NC_011916.1	1311323	1312558	-	gene	CCNA_01191	CCNA_01191
NC_011916.1	1312555	1313478	-	gene	CCNA_01192	CCNA_01192
NC_011916.1	1313460	1315289	-	gene	CCNA_01193	CCNA_01193
NC_011916.1	1315307	1315381	-	gene	CCNA_R0135	CCNA_R0135
NC_011916.1	1315307	1315381	-	ncRNA	CCNA_R0135	CCNA_R0135
NC_011916.1	1315307	1315381	-	exon	CCNA_R0135	CCNA_R0135
NC_011916.1	1315500	1317953	-	gene	CCNA_01194	CCNA_01194
NC_011916.1	1318104	1319129	-	gene	CCNA_01195	CCNA_01195
NC_011916.1	1319269	1321248	+	gene	CCNA_01196	CCNA_01196
NC_011916.1	1321300	1321470	-	gene	CCNA_01197	CCNA_01197
NC_011916.1	1321668	1322570	+	gene	CCNA_01198	CCNA_01198
NC_011916.1	1322567	1323436	+	gene	CCNA_01199	CCNA_01199
NC_011916.1	1323479	1325734	-	gene	CCNA_01200	CCNA_01200
NC_011916.1	1325802	1326326	-	gene	CCNA_01201	CCNA_01201
NC_011916.1	1326323	1328746	-	gene	CCNA_01202	CCNA_01202
NC_011916.1	1328834	1330816	-	gene	CCNA_01203	CCNA_01203
NC_011916.1	1330891	1331838	-	gene	CCNA_01204	CCNA_01204
NC_011916.1	1331972	1332958	+	gene	CCNA_01205	CCNA_01205
NC_011916.1	1332960	1333697	+	gene	CCNA_01206	CCNA_01206
NC_011916.1	1333694	1334875	+	gene	CCNA_01207	CCNA_01207
NC_011916.1	1334872	1335477	+	gene	CCNA_01208	CCNA_01208
NC_011916.1	1335487	1336638	+	gene	CCNA_01209	CCNA_01209
NC_011916.1	1336864	1337625	+	gene	CCNA_01210	CCNA_01210
NC_011916.1	1337787	1338662	-	gene	CCNA_01211	CCNA_01211
NC_011916.1	1338566	1339720	-	gene	CCNA_01212	CCNA_01212
NC_011916.1	1339720	1340781	-	gene	CCNA_01213	CCNA_01213
NC_011916.1	1340778	1341998	-	gene	CCNA_01214	CCNA_01214
NC_011916.1	1341995	1342432	-	gene	CCNA_01215	CCNA_01215
NC_011916.1	1342538	1343455	-	gene	CCNA_01216	CCNA_01216
NC_011916.1	1343532	1344659	+	gene	CCNA_01217	CCNA_01217
NC_011916.1	1344578	1345570	+	gene	CCNA_01218	CCNA_01218
NC_011916.1	1345567	1346448	+	gene	CCNA_01219	CCNA_01219
NC_011916.1	1346517	1347731	-	gene	CCNA_01220	CCNA_01220
NC_011916.1	1347735	1347995	-	gene	CCNA_01221	CCNA_01221
NC_011916.1	1348063	1349016	-	gene	CCNA_01222	CCNA_01222
NC_011916.1	1349006	1350724	-	gene	CCNA_01223	CCNA_01223
NC_011916.1	1350729	1352060	-	gene	CCNA_01224	CCNA_01224
NC_011916.1	1352057	1353184	-	gene	CCNA_01225	CCNA_01225
NC_011916.1	1353186	1353818	-	gene	CCNA_01226	CCNA_01226
NC_011916.1	1353981	1355048	+	gene	CCNA_01227	CCNA_01227
NC_011916.1	1355045	1355674	+	gene	CCNA_01228	CCNA_01228
NC_011916.1	1355671	1357023	-	gene	CCNA_01229	CCNA_01229
NC_011916.1	1357095	1358750	+	gene	CCNA_01230	CCNA_01230
NC_011916.1	1358738	1359754	+	gene	CCNA_01231	CCNA_01231
NC_011916.1	1359047	1359132	+	gene	CCNA_R0136	CCNA_R0136
NC_011916.1	1359047	1359132	+	ncRNA	CCNA_R0136	CCNA_R0136
NC_011916.1	1359047	1359132	+	exon	CCNA_R0136	CCNA_R0136
NC_011916.1	1359759	1360238	-	gene	CCNA_01232	CCNA_01232
NC_011916.1	1360253	1361161	-	gene	CCNA_01233	CCNA_01233
NC_011916.1	1361248	1362339	+	gene	CCNA_01234	CCNA_01234
NC_011916.1	1362403	1363035	+	gene	CCNA_01235	CCNA_01235
NC_011916.1	1363099	1363332	-	gene	CCNA_01236	CCNA_01236
NC_011916.1	1363329	1363481	-	gene	CCNA_01237	CCNA_01237
NC_011916.1	1363636	1364364	-	gene	CCNA_01238	CCNA_01238
NC_011916.1	1364477	1365904	-	gene	CCNA_01239	CCNA_01239
NC_011916.1	1365901	1366665	-	gene	CCNA_01240	CCNA_01240
NC_011916.1	1366756	1367472	-	gene	CCNA_01241	CCNA_01241
NC_011916.1	1367607	1369202	-	gene	CCNA_01242	CCNA_01242
NC_011916.1	1369302	1371773	+	gene	CCNA_01243	CCNA_01243
NC_011916.1	1371913	1372320	-	gene	CCNA_01244	CCNA_01244
NC_011916.1	1372630	1373421	-	gene	CCNA_01245	CCNA_01245
NC_011916.1	1373427	1374338	-	gene	CCNA_01246	CCNA_01246
NC_011916.1	1374356	1375792	-	gene	CCNA_01247	CCNA_01247
NC_011916.1	1375993	1376628	+	gene	CCNA_01248	CCNA_01248
NC_011916.1	1376633	1377439	+	gene	CCNA_01249	CCNA_01249
NC_011916.1	1377382	1378422	+	gene	CCNA_01250	CCNA_01250
NC_011916.1	1378419	1379177	+	gene	CCNA_01251	CCNA_01251
NC_011916.1	1379181	1381280	-	gene	CCNA_01252	CCNA_01252
NC_011916.1	1381534	1382418	+	gene	CCNA_01253	CCNA_01253
NC_011916.1	1382418	1382876	+	gene	CCNA_01254	CCNA_01254
NC_011916.1	1382977	1383126	-	gene	CCNA_01255	CCNA_01255
NC_011916.1	1383564	1384559	-	gene	CCNA_01256	CCNA_01256
NC_011916.1	1384556	1385512	-	gene	CCNA_01257	CCNA_01257
NC_011916.1	1385509	1386171	-	gene	CCNA_01258	CCNA_01258
NC_011916.1	1386326	1387099	+	gene	CCNA_01259	CCNA_01259
NC_011916.1	1387138	1387887	+	gene	CCNA_01260	CCNA_01260
NC_011916.1	1387617	1387892	-	gene	CCNA_R0137	CCNA_R0137
NC_011916.1	1387617	1387892	-	ncRNA	CCNA_R0137	CCNA_R0137
NC_011916.1	1387617	1387892	-	exon	CCNA_R0137	CCNA_R0137
NC_011916.1	1388006	1389121	+	gene	CCNA_01261	CCNA_01261
NC_011916.1	1389121	1392264	+	gene	CCNA_01262	CCNA_01262
NC_011916.1	1392280	1394634	+	gene	CCNA_01263	CCNA_01263
NC_011916.1	1394745	1395613	-	mobile_genetic_element	NA	NA
NC_011916.1	1394767	1395261	-	gene	CCNA_01264	CCNA_01264
NC_011916.1	1394783	1394905	+	gene	CCNA_03947	CCNA_03947
NC_011916.1	1395376	1395498	-	gene	CCNA_01265	CCNA_01265
NC_011916.1	1395597	1395953	-	gene	CCNA_01266	CCNA_01266
NC_011916.1	1395950	1396687	-	gene	CCNA_01267	CCNA_01267
NC_011916.1	1396765	1397271	-	gene	CCNA_01268	CCNA_01268
NC_011916.1	1397552	1398055	+	gene	CCNA_01269	CCNA_01269
NC_011916.1	1398112	1398321	+	gene	CCNA_01270	CCNA_01270
NC_011916.1	1398470	1399003	+	gene	CCNA_01271	CCNA_01271
NC_011916.1	1399011	1399442	-	gene	CCNA_01272	CCNA_01272
NC_011916.1	1399447	1399908	-	gene	CCNA_01273	CCNA_01273
NC_011916.1	1399934	1400008	-	gene	CCNA_R0029	CCNA_R0029
NC_011916.1	1399934	1400008	-	tRNA	CCNA_R0029	CCNA_R0029
NC_011916.1	1399934	1400008	-	exon	CCNA_R0029	CCNA_R0029
NC_011916.1	1400085	1401608	-	gene	CCNA_01274	CCNA_01274
NC_011916.1	1401717	1402610	+	gene	CCNA_01275	CCNA_01275
NC_011916.1	1402610	1402969	+	gene	CCNA_01276	CCNA_01276
NC_011916.1	1402986	1404392	+	gene	CCNA_01277	CCNA_01277
NC_011916.1	1404393	1404881	-	gene	CCNA_01278	CCNA_01278
NC_011916.1	1404999	1405781	-	gene	CCNA_01279	CCNA_01279
NC_011916.1	1405813	1406898	-	gene	CCNA_01280	CCNA_01280
NC_011916.1	1407064	1408554	+	gene	CCNA_01281	CCNA_01281
NC_011916.1	1408625	1409668	+	gene	CCNA_01282	CCNA_01282
NC_011916.1	1409575	1410771	+	gene	CCNA_01283	CCNA_01283
NC_011916.1	1410657	1411604	+	gene	CCNA_01284	CCNA_01284
NC_011916.1	1411601	1412590	-	gene	CCNA_01285	CCNA_01285
NC_011916.1	1412679	1412939	+	gene	CCNA_01286	CCNA_01286
NC_011916.1	1412941	1413933	-	gene	CCNA_01287	CCNA_01287
NC_011916.1	1414050	1415267	+	gene	CCNA_01288	CCNA_01288
NC_011916.1	1415258	1415635	-	gene	CCNA_01289	CCNA_01289
